"SEQUENCED, STRENGTH-TWO ORTHOGONAL ARRAY",,,,,,,,,,,
Number variables,11,,,,,,,,,,
"Total points in design, Points printed to sheet",1024,1024,,,,,,,,,
"Max Correlation, Uniformity Index (NA if not computed)",0.0000,1.0000,,,,,,,,,
,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,
Variable name,SMA1_Period,SMA2_Period,RSI_Period,BuyFactor,SellFactor,SMA1buyCoef,SMA2buyCoef,RSIbuyCoef,SMA1sellCoef,SMA2sellCoef,RSIsellCoef
985,33.09677419,84.4516129,193.5806452,-16.12903226,-74.19354839,741.9354839,32.25806452,483.8709677,161.2903226,-741.9354839,-225.8064516
986,90.87096774,167.9032258,122.9677419,67.74193548,-87.09677419,741.9354839,935.483871,-290.3225806,-225.8064516,-32.25806452,612.9032258
987,142.2258065,65.19354839,135.8064516,41.93548387,-67.74193548,-806.4516129,-806.4516129,935.483871,612.9032258,-96.77419355,-741.9354839
988,13.83870968,110.1290323,174.3225806,-74.19354839,93.5483871,354.8387097,-741.9354839,548.3870968,-419.3548387,-612.9032258,612.9032258
989,78.03225806,103.7096774,52.35483871,-80.64516129,67.74193548,-225.8064516,548.3870968,-870.9677419,870.9677419,-483.8709677,419.3548387
990,110.1290323,116.5483871,135.8064516,67.74193548,-35.48387097,-612.9032258,32.25806452,354.8387097,-354.8387097,935.483871,806.4516129
991,187.1612903,167.9032258,84.4516129,80.64516129,22.58064516,354.8387097,-483.8709677,32.25806452,-870.9677419,612.9032258,-483.8709677
992,187.1612903,7.419354839,148.6451613,-74.19354839,54.83870968,677.4193548,612.9032258,741.9354839,677.4193548,419.3548387,806.4516129
993,97.29032258,78.03225806,167.9032258,74.19354839,-16.12903226,-161.2903226,-870.9677419,-354.8387097,-870.9677419,-354.8387097,-806.4516129
994,161.483871,97.29032258,90.87096774,3.225806452,-22.58064516,677.4193548,96.77419355,-677.4193548,96.77419355,935.483871,548.3870968
995,161.483871,174.3225806,193.5806452,-48.38709677,-9.677419355,161.2903226,-225.8064516,-483.8709677,-483.8709677,-935.483871,677.4193548
996,71.61290323,103.7096774,20.25806452,16.12903226,-87.09677419,-483.8709677,806.4516129,161.2903226,-806.4516129,-161.2903226,-354.8387097
997,97.29032258,155.0645161,155.0645161,-29.03225806,61.29032258,-741.9354839,-741.9354839,-548.3870968,-161.2903226,741.9354839,-419.3548387
998,142.2258065,33.09677419,39.51612903,-80.64516129,-35.48387097,-483.8709677,-483.8709677,806.4516129,-225.8064516,-354.8387097,-935.483871
999,110.1290323,71.61290323,116.5483871,-67.74193548,3.225806452,-96.77419355,419.3548387,-96.77419355,419.3548387,225.8064516,548.3870968
1000,58.77419355,7.419354839,97.29032258,-29.03225806,9.677419355,32.25806452,-612.9032258,-677.4193548,-354.8387097,-741.9354839,-161.2903226
1001,33.09677419,110.1290323,135.8064516,-54.83870968,35.48387097,870.9677419,-161.2903226,677.4193548,96.77419355,-290.3225806,-612.9032258
1002,65.19354839,187.1612903,84.4516129,-67.74193548,-48.38709677,483.8709677,-354.8387097,419.3548387,741.9354839,-96.77419355,870.9677419
1003,161.483871,26.67741935,122.9677419,48.38709677,74.19354839,-677.4193548,225.8064516,-870.9677419,-806.4516129,-290.3225806,-96.77419355
1004,97.29032258,187.1612903,52.35483871,54.83870968,41.93548387,806.4516129,-548.3870968,-32.25806452,-612.9032258,-870.9677419,32.25806452
1005,71.61290323,58.77419355,58.77419355,74.19354839,29.03225806,290.3225806,161.2903226,806.4516129,483.8709677,32.25806452,225.8064516
1006,45.93548387,142.2258065,142.2258065,16.12903226,-29.03225806,483.8709677,419.3548387,-225.8064516,-483.8709677,548.3870968,-161.2903226
1007,180.7419355,122.9677419,26.67741935,29.03225806,-48.38709677,-290.3225806,-225.8064516,935.483871,225.8064516,290.3225806,-225.8064516
1008,167.9032258,180.7419355,167.9032258,-54.83870968,87.09677419,-612.9032258,483.8709677,-806.4516129,-225.8064516,354.8387097,-419.3548387
1009,39.51612903,129.3870968,116.5483871,93.5483871,-41.93548387,612.9032258,161.2903226,-483.8709677,-677.4193548,-225.8064516,-419.3548387
1010,33.09677419,52.35483871,167.9032258,29.03225806,-22.58064516,32.25806452,-32.25806452,161.2903226,419.3548387,483.8709677,483.8709677
1011,90.87096774,20.25806452,97.29032258,80.64516129,87.09677419,-806.4516129,-225.8064516,96.77419355,354.8387097,-225.8064516,225.8064516
1012,110.1290323,39.51612903,58.77419355,16.12903226,16.12903226,806.4516129,-32.25806452,-741.9354839,806.4516129,-354.8387097,-419.3548387
1013,142.2258065,155.0645161,20.25806452,-61.29032258,29.03225806,483.8709677,870.9677419,32.25806452,806.4516129,419.3548387,-677.4193548
1014,20.25806452,65.19354839,110.1290323,9.677419355,-74.19354839,32.25806452,483.8709677,32.25806452,-32.25806452,161.2903226,-96.77419355
1015,110.1290323,90.87096774,180.7419355,35.48387097,67.74193548,-32.25806452,-483.8709677,-419.3548387,612.9032258,-806.4516129,161.2903226
1016,84.4516129,90.87096774,129.3870968,-80.64516129,-9.677419355,483.8709677,354.8387097,677.4193548,-677.4193548,806.4516129,-96.77419355
1017,45.93548387,33.09677419,65.19354839,-3.225806452,-9.677419355,290.3225806,-677.4193548,354.8387097,-96.77419355,-548.3870968,-806.4516129
1018,129.3870968,110.1290323,155.0645161,54.83870968,-67.74193548,612.9032258,677.4193548,-677.4193548,483.8709677,-419.3548387,-548.3870968
1019,58.77419355,155.0645161,135.8064516,-9.677419355,-80.64516129,96.77419355,612.9032258,-290.3225806,-806.4516129,290.3225806,225.8064516
1020,155.0645161,135.8064516,155.0645161,74.19354839,-3.225806452,-354.8387097,-483.8709677,-806.4516129,32.25806452,-96.77419355,419.3548387
1021,97.29032258,97.29032258,110.1290323,-16.12903226,35.48387097,-548.3870968,-677.4193548,-161.2903226,548.3870968,-96.77419355,677.4193548
1022,97.29032258,45.93548387,39.51612903,41.93548387,-22.58064516,290.3225806,612.9032258,548.3870968,-354.8387097,677.4193548,-354.8387097
1023,84.4516129,58.77419355,142.2258065,-61.29032258,9.677419355,-483.8709677,225.8064516,354.8387097,161.2903226,-419.3548387,483.8709677
1024,122.9677419,71.61290323,97.29032258,-16.12903226,48.38709677,-225.8064516,-354.8387097,354.8387097,-483.8709677,161.2903226,-483.8709677
