"SEQUENCED, STRENGTH-TWO ORTHOGONAL ARRAY",,,,,,,,,,,,,
Number variables,13,,,,,,,,,,,,
"Total points in design, Points printed to sheet",1024,1024,,,,,,,,,,,
"Max Correlation, Uniformity Index (NA if not computed)",0.0000,1.0000,,,,,,,,,,,
,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,
Variable name,SMA1_Period,SMA2_Period,RSI_Period,BuyFactor,SellFactor,SMA1buyCoef,SMA2buyCoef,RSIbuyCoef,SMA1sellCoef,SMA2sellCoef,RSIsellCoef,OBV_buyfactor,OBV_sellfactor
845,33.09677419,45.93548387,33.09677419,8.709677419,7.419354839,677.4193548,-935.483871,32.25806452,-419.3548387,-1000,-419.3548387,935.483871,419.3548387
846,193.5806452,116.5483871,90.87096774,4.516129032,6.129032258,290.3225806,-32.25806452,741.9354839,-935.483871,161.2903226,-741.9354839,419.3548387,419.3548387
847,103.7096774,122.9677419,45.93548387,1.612903226,9.032258065,806.4516129,612.9032258,-419.3548387,-96.77419355,-612.9032258,-548.3870968,741.9354839,-483.8709677
848,187.1612903,174.3225806,71.61290323,0.64516129,6.774193548,806.4516129,-741.9354839,161.2903226,483.8709677,-225.8064516,354.8387097,96.77419355,-96.77419355
849,148.6451613,58.77419355,193.5806452,3.548387097,3.870967742,870.9677419,935.483871,419.3548387,-612.9032258,161.2903226,-870.9677419,-548.3870968,935.483871
850,58.77419355,90.87096774,90.87096774,9.677419355,7.419354839,741.9354839,-548.3870968,935.483871,806.4516129,483.8709677,677.4193548,-225.8064516,548.3870968
851,174.3225806,33.09677419,174.3225806,2.258064516,5.483870968,96.77419355,-806.4516129,612.9032258,32.25806452,-806.4516129,32.25806452,806.4516129,419.3548387
852,129.3870968,187.1612903,122.9677419,6.774193548,8.064516129,96.77419355,-419.3548387,161.2903226,-290.3225806,806.4516129,677.4193548,612.9032258,-548.3870968
853,13.83870968,7.419354839,135.8064516,9.35483871,2.580645161,161.2903226,-290.3225806,32.25806452,483.8709677,-483.8709677,-806.4516129,32.25806452,548.3870968
854,52.35483871,116.5483871,52.35483871,0.322580645,0.967741935,-419.3548387,96.77419355,870.9677419,677.4193548,-225.8064516,-161.2903226,-483.8709677,-935.483871
855,103.7096774,193.5806452,193.5806452,3.225806452,8.709677419,-161.2903226,-290.3225806,-935.483871,96.77419355,-32.25806452,-161.2903226,-225.8064516,-677.4193548
856,33.09677419,161.483871,129.3870968,8.064516129,8.387096774,-419.3548387,935.483871,612.9032258,-806.4516129,935.483871,-483.8709677,-677.4193548,-806.4516129
857,148.6451613,187.1612903,142.2258065,6.129032258,1.612903226,290.3225806,-741.9354839,-870.9677419,935.483871,612.9032258,-32.25806452,-935.483871,548.3870968
858,84.4516129,187.1612903,193.5806452,9.35483871,3.225806452,-935.483871,870.9677419,870.9677419,-870.9677419,-612.9032258,225.8064516,-96.77419355,419.3548387
859,200,148.6451613,116.5483871,0.64516129,4.516129032,-548.3870968,741.9354839,935.483871,741.9354839,96.77419355,-354.8387097,225.8064516,-677.4193548
860,20.25806452,90.87096774,148.6451613,3.225806452,6.774193548,-225.8064516,419.3548387,-290.3225806,741.9354839,677.4193548,-935.483871,-419.3548387,-419.3548387
861,161.483871,148.6451613,33.09677419,2.258064516,0.322580645,-290.3225806,-354.8387097,161.2903226,-935.483871,-870.9677419,-806.4516129,-548.3870968,-870.9677419
862,90.87096774,52.35483871,7.419354839,0.967741935,9.677419355,-935.483871,-870.9677419,-677.4193548,-32.25806452,-96.77419355,806.4516129,-419.3548387,-32.25806452
863,26.67741935,110.1290323,90.87096774,1.612903226,0.64516129,-870.9677419,-225.8064516,225.8064516,32.25806452,741.9354839,161.2903226,677.4193548,-290.3225806
864,103.7096774,97.29032258,161.483871,2.903225806,0.64516129,-677.4193548,-419.3548387,-483.8709677,935.483871,-354.8387097,419.3548387,483.8709677,-419.3548387
865,45.93548387,161.483871,7.419354839,4.193548387,3.870967742,-677.4193548,-612.9032258,-290.3225806,225.8064516,870.9677419,-548.3870968,-96.77419355,96.77419355
866,148.6451613,129.3870968,58.77419355,8.064516129,6.774193548,32.25806452,-96.77419355,483.8709677,612.9032258,548.3870968,806.4516129,225.8064516,419.3548387
867,65.19354839,142.2258065,167.9032258,6.774193548,3.225806452,-290.3225806,548.3870968,612.9032258,-677.4193548,741.9354839,-32.25806452,-161.2903226,-225.8064516
868,161.483871,45.93548387,180.7419355,5.806451613,6.774193548,935.483871,290.3225806,354.8387097,419.3548387,-612.9032258,290.3225806,-741.9354839,-354.8387097
869,129.3870968,161.483871,33.09677419,3.225806452,9.35483871,806.4516129,32.25806452,-870.9677419,-161.2903226,419.3548387,870.9677419,225.8064516,-225.8064516
870,129.3870968,84.4516129,103.7096774,1.935483871,2.258064516,677.4193548,935.483871,-741.9354839,-354.8387097,-225.8064516,419.3548387,32.25806452,290.3225806
871,142.2258065,33.09677419,39.51612903,0.967741935,3.225806452,-483.8709677,-483.8709677,806.4516129,-225.8064516,-354.8387097,-935.483871,870.9677419,-806.4516129
872,193.5806452,78.03225806,142.2258065,8.387096774,8.709677419,96.77419355,354.8387097,-483.8709677,806.4516129,-741.9354839,548.3870968,-483.8709677,-806.4516129
873,45.93548387,7.419354839,78.03225806,6.129032258,0.967741935,-161.2903226,483.8709677,-548.3870968,870.9677419,-96.77419355,-354.8387097,548.3870968,419.3548387
874,78.03225806,110.1290323,187.1612903,3.870967742,4.516129032,225.8064516,-806.4516129,-290.3225806,-612.9032258,548.3870968,-225.8064516,-806.4516129,-548.3870968
875,142.2258065,45.93548387,122.9677419,3.225806452,5.483870968,-935.483871,354.8387097,-96.77419355,-483.8709677,-225.8064516,-806.4516129,677.4193548,483.8709677
876,161.483871,97.29032258,90.87096774,5.161290323,3.870967742,677.4193548,96.77419355,-677.4193548,96.77419355,935.483871,548.3870968,354.8387097,161.2903226
877,129.3870968,97.29032258,13.83870968,8.387096774,5.806451613,-225.8064516,-612.9032258,806.4516129,-870.9677419,225.8064516,32.25806452,161.2903226,-354.8387097
878,13.83870968,71.61290323,129.3870968,6.774193548,5.806451613,290.3225806,-225.8064516,290.3225806,-161.2903226,-870.9677419,483.8709677,-354.8387097,-741.9354839
879,180.7419355,7.419354839,103.7096774,3.225806452,8.387096774,548.3870968,225.8064516,290.3225806,-32.25806452,-354.8387097,-32.25806452,-548.3870968,32.25806452
880,84.4516129,122.9677419,180.7419355,7.419354839,7.741935484,741.9354839,741.9354839,548.3870968,32.25806452,-935.483871,-161.2903226,161.2903226,741.9354839
881,13.83870968,135.8064516,148.6451613,9.677419355,9.35483871,-870.9677419,548.3870968,161.2903226,-870.9677419,290.3225806,-161.2903226,806.4516129,32.25806452
882,193.5806452,13.83870968,52.35483871,7.419354839,5.161290323,225.8064516,870.9677419,96.77419355,-483.8709677,935.483871,-935.483871,290.3225806,-96.77419355
883,26.67741935,20.25806452,13.83870968,5.806451613,6.129032258,548.3870968,483.8709677,-290.3225806,-677.4193548,419.3548387,677.4193548,-935.483871,-32.25806452
884,122.9677419,174.3225806,180.7419355,2.258064516,4.193548387,32.25806452,870.9677419,935.483871,870.9677419,677.4193548,935.483871,419.3548387,225.8064516
885,142.2258065,167.9032258,103.7096774,0.322580645,7.096774194,-354.8387097,-870.9677419,-161.2903226,-419.3548387,806.4516129,225.8064516,-870.9677419,-225.8064516
886,103.7096774,167.9032258,135.8064516,5.483870968,8.064516129,483.8709677,-96.77419355,806.4516129,161.2903226,-870.9677419,-354.8387097,-483.8709677,935.483871
887,180.7419355,135.8064516,7.419354839,3.870967742,6.451612903,-483.8709677,612.9032258,-32.25806452,548.3870968,161.2903226,548.3870968,-677.4193548,548.3870968
888,58.77419355,33.09677419,26.67741935,2.903225806,6.774193548,612.9032258,935.483871,-935.483871,-870.9677419,96.77419355,-290.3225806,-806.4516129,870.9677419
889,65.19354839,45.93548387,116.5483871,7.419354839,1.290322581,354.8387097,-806.4516129,-548.3870968,-290.3225806,-677.4193548,-677.4193548,-612.9032258,548.3870968
890,20.25806452,7.419354839,39.51612903,0.64516129,5.161290323,870.9677419,-870.9677419,-419.3548387,290.3225806,548.3870968,612.9032258,677.4193548,96.77419355
891,116.5483871,65.19354839,39.51612903,5.161290323,1.935483871,-548.3870968,-354.8387097,-741.9354839,-290.3225806,32.25806452,-161.2903226,-161.2903226,419.3548387
892,155.0645161,52.35483871,45.93548387,9.032258065,8.709677419,290.3225806,677.4193548,483.8709677,-677.4193548,-483.8709677,-612.9032258,-677.4193548,-548.3870968
893,97.29032258,161.483871,84.4516129,9.35483871,6.451612903,96.77419355,290.3225806,-677.4193548,-96.77419355,-290.3225806,-225.8064516,548.3870968,935.483871
894,71.61290323,187.1612903,174.3225806,4.516129032,4.516129032,870.9677419,-96.77419355,-96.77419355,354.8387097,935.483871,483.8709677,32.25806452,-161.2903226
895,167.9032258,78.03225806,26.67741935,5.806451613,1.290322581,225.8064516,-612.9032258,-96.77419355,483.8709677,741.9354839,-741.9354839,612.9032258,-677.4193548
896,7.419354839,122.9677419,39.51612903,9.677419355,8.064516129,-161.2903226,419.3548387,354.8387097,935.483871,419.3548387,32.25806452,-96.77419355,-741.9354839
897,39.51612903,7.419354839,155.0645161,7.419354839,6.451612903,-290.3225806,-32.25806452,-225.8064516,96.77419355,806.4516129,741.9354839,741.9354839,-741.9354839
898,116.5483871,45.93548387,78.03225806,1.612903226,3.548387097,-354.8387097,-677.4193548,-612.9032258,935.483871,161.2903226,612.9032258,32.25806452,-548.3870968
899,155.0645161,7.419354839,13.83870968,6.451612903,0.322580645,741.9354839,-741.9354839,-354.8387097,612.9032258,935.483871,290.3225806,870.9677419,-225.8064516
900,20.25806452,97.29032258,78.03225806,2.258064516,2.903225806,225.8064516,-225.8064516,-870.9677419,-548.3870968,-419.3548387,-161.2903226,-96.77419355,806.4516129
901,103.7096774,7.419354839,71.61290323,8.387096774,7.419354839,-741.9354839,806.4516129,225.8064516,-290.3225806,354.8387097,483.8709677,-741.9354839,290.3225806
902,7.419354839,148.6451613,90.87096774,7.419354839,2.258064516,-483.8709677,548.3870968,483.8709677,-741.9354839,-612.9032258,-483.8709677,935.483871,935.483871
903,33.09677419,26.67741935,187.1612903,0.322580645,6.451612903,-612.9032258,354.8387097,96.77419355,-290.3225806,-96.77419355,354.8387097,-548.3870968,-354.8387097
904,187.1612903,187.1612903,155.0645161,3.225806452,5.161290323,-612.9032258,-806.4516129,483.8709677,548.3870968,32.25806452,-354.8387097,354.8387097,677.4193548
905,52.35483871,110.1290323,65.19354839,4.193548387,2.903225806,-354.8387097,-419.3548387,-419.3548387,-870.9677419,-935.483871,-677.4193548,-741.9354839,677.4193548
906,78.03225806,45.93548387,13.83870968,4.516129032,9.35483871,-32.25806452,96.77419355,483.8709677,32.25806452,-354.8387097,-870.9677419,-225.8064516,-870.9677419
907,84.4516129,116.5483871,65.19354839,5.161290323,1.290322581,548.3870968,612.9032258,-225.8064516,354.8387097,225.8064516,-419.3548387,-419.3548387,870.9677419
908,187.1612903,161.483871,90.87096774,6.774193548,1.612903226,-935.483871,-96.77419355,-354.8387097,-548.3870968,-548.3870968,741.9354839,-612.9032258,225.8064516
909,155.0645161,71.61290323,167.9032258,3.548387097,2.258064516,548.3870968,-419.3548387,935.483871,161.2903226,-290.3225806,612.9032258,-870.9677419,-806.4516129
910,129.3870968,58.77419355,39.51612903,5.483870968,0.322580645,-677.4193548,-161.2903226,225.8064516,677.4193548,-677.4193548,-741.9354839,-354.8387097,-96.77419355
911,45.93548387,116.5483871,155.0645161,0.967741935,4.193548387,354.8387097,935.483871,161.2903226,161.2903226,419.3548387,290.3225806,-225.8064516,483.8709677
912,58.77419355,97.29032258,7.419354839,1.935483871,1.612903226,-161.2903226,161.2903226,96.77419355,-741.9354839,-935.483871,612.9032258,-354.8387097,-225.8064516
913,65.19354839,148.6451613,71.61290323,3.548387097,9.35483871,290.3225806,-161.2903226,-290.3225806,806.4516129,935.483871,161.2903226,612.9032258,-935.483871
914,13.83870968,33.09677419,110.1290323,8.064516129,0.322580645,-935.483871,-548.3870968,419.3548387,290.3225806,354.8387097,-354.8387097,161.2903226,-548.3870968
915,78.03225806,148.6451613,142.2258065,9.35483871,1.290322581,-806.4516129,-935.483871,-741.9354839,548.3870968,-32.25806452,870.9677419,483.8709677,-354.8387097
916,167.9032258,103.7096774,155.0645161,0.322580645,5.806451613,870.9677419,161.2903226,935.483871,419.3548387,-32.25806452,-806.4516129,-677.4193548,870.9677419
917,110.1290323,116.5483871,135.8064516,8.387096774,3.225806452,-612.9032258,32.25806452,354.8387097,-354.8387097,935.483871,806.4516129,-806.4516129,32.25806452
918,39.51612903,20.25806452,129.3870968,0.64516129,8.709677419,-741.9354839,-354.8387097,-677.4193548,-419.3548387,-161.2903226,161.2903226,32.25806452,741.9354839
919,7.419354839,84.4516129,58.77419355,9.35483871,1.935483871,-32.25806452,-677.4193548,-225.8064516,870.9677419,-935.483871,-548.3870968,-483.8709677,483.8709677
920,155.0645161,161.483871,142.2258065,5.161290323,6.774193548,-96.77419355,-225.8064516,741.9354839,-32.25806452,-677.4193548,-806.4516129,161.2903226,612.9032258
921,167.9032258,58.77419355,174.3225806,7.419354839,8.064516129,-935.483871,806.4516129,-483.8709677,870.9677419,548.3870968,-32.25806452,354.8387097,-935.483871
922,193.5806452,187.1612903,7.419354839,6.451612903,9.032258065,935.483871,483.8709677,806.4516129,32.25806452,-225.8064516,935.483871,483.8709677,870.9677419
923,20.25806452,142.2258065,33.09677419,4.516129032,3.870967742,741.9354839,225.8064516,-483.8709677,-870.9677419,-96.77419355,161.2903226,-677.4193548,-741.9354839
924,129.3870968,142.2258065,97.29032258,1.612903226,6.774193548,-161.2903226,-806.4516129,870.9677419,-548.3870968,935.483871,-419.3548387,419.3548387,741.9354839
925,116.5483871,13.83870968,97.29032258,6.451612903,2.903225806,548.3870968,290.3225806,483.8709677,806.4516129,806.4516129,419.3548387,-290.3225806,96.77419355
926,78.03225806,193.5806452,174.3225806,2.903225806,5.161290323,-419.3548387,-354.8387097,935.483871,-354.8387097,419.3548387,741.9354839,161.2903226,161.2903226
927,97.29032258,84.4516129,135.8064516,0.967741935,5.483870968,225.8064516,483.8709677,225.8064516,741.9354839,-548.3870968,-483.8709677,-548.3870968,-161.2903226
928,180.7419355,33.09677419,13.83870968,7.419354839,9.677419355,-612.9032258,-419.3548387,741.9354839,806.4516129,677.4193548,225.8064516,677.4193548,354.8387097
929,13.83870968,180.7419355,7.419354839,8.709677419,3.225806452,419.3548387,-161.2903226,-612.9032258,-483.8709677,419.3548387,-225.8064516,-548.3870968,-483.8709677
930,33.09677419,116.5483871,71.61290323,9.35483871,9.677419355,-483.8709677,-612.9032258,-612.9032258,32.25806452,548.3870968,677.4193548,-32.25806452,-161.2903226
931,78.03225806,161.483871,148.6451613,8.387096774,2.903225806,-290.3225806,-677.4193548,-96.77419355,-741.9354839,-161.2903226,935.483871,354.8387097,-612.9032258
932,129.3870968,110.1290323,155.0645161,7.741935484,1.612903226,612.9032258,677.4193548,-677.4193548,483.8709677,-419.3548387,-548.3870968,935.483871,-806.4516129
933,187.1612903,129.3870968,97.29032258,8.709677419,0.64516129,96.77419355,677.4193548,-870.9677419,225.8064516,-612.9032258,-741.9354839,32.25806452,32.25806452
934,135.8064516,7.419354839,65.19354839,0.322580645,8.709677419,-935.483871,-806.4516129,161.2903226,225.8064516,161.2903226,935.483871,-161.2903226,-290.3225806
935,97.29032258,71.61290323,161.483871,1.290322581,4.838709677,-483.8709677,354.8387097,612.9032258,612.9032258,-677.4193548,225.8064516,96.77419355,-870.9677419
936,33.09677419,84.4516129,193.5806452,4.193548387,1.290322581,741.9354839,32.25806452,483.8709677,161.2903226,-741.9354839,-225.8064516,741.9354839,-96.77419355
937,13.83870968,161.483871,45.93548387,4.516129032,5.483870968,-225.8064516,-419.3548387,-225.8064516,-225.8064516,483.8709677,290.3225806,-935.483871,-935.483871
938,45.93548387,33.09677419,65.19354839,4.838709677,4.516129032,290.3225806,-677.4193548,354.8387097,-96.77419355,-548.3870968,-806.4516129,483.8709677,-32.25806452
939,174.3225806,78.03225806,33.09677419,5.483870968,9.032258065,354.8387097,-548.3870968,-225.8064516,-677.4193548,-290.3225806,806.4516129,96.77419355,225.8064516
940,155.0645161,13.83870968,174.3225806,5.806451613,3.870967742,161.2903226,32.25806452,870.9677419,290.3225806,-870.9677419,-483.8709677,483.8709677,-612.9032258
941,174.3225806,45.93548387,58.77419355,3.870967742,3.225806452,-677.4193548,-290.3225806,935.483871,-161.2903226,-161.2903226,-612.9032258,290.3225806,-290.3225806
942,155.0645161,26.67741935,65.19354839,1.935483871,6.129032258,96.77419355,806.4516129,-96.77419355,548.3870968,870.9677419,-161.2903226,935.483871,-483.8709677
943,78.03225806,7.419354839,90.87096774,7.096774194,1.935483871,935.483871,935.483871,-806.4516129,-677.4193548,225.8064516,225.8064516,225.8064516,677.4193548
944,39.51612903,122.9677419,52.35483871,2.580645161,9.35483871,548.3870968,-870.9677419,741.9354839,548.3870968,-806.4516129,-483.8709677,-741.9354839,806.4516129
945,193.5806452,122.9677419,122.9677419,1.290322581,6.451612903,161.2903226,-96.77419355,419.3548387,-870.9677419,741.9354839,419.3548387,-935.483871,161.2903226
946,65.19354839,167.9032258,155.0645161,9.677419355,0.967741935,419.3548387,-225.8064516,-419.3548387,-354.8387097,-354.8387097,-96.77419355,-935.483871,-354.8387097
947,110.1290323,103.7096774,26.67741935,4.193548387,6.451612903,-161.2903226,-741.9354839,677.4193548,32.25806452,-870.9677419,870.9677419,-612.9032258,290.3225806
948,148.6451613,33.09677419,20.25806452,5.483870968,7.096774194,-290.3225806,419.3548387,-548.3870968,-354.8387097,-32.25806452,161.2903226,290.3225806,612.9032258
949,45.93548387,26.67741935,103.7096774,6.774193548,7.419354839,-806.4516129,677.4193548,419.3548387,96.77419355,-677.4193548,32.25806452,-483.8709677,-612.9032258
950,58.77419355,193.5806452,78.03225806,8.709677419,7.741935484,-677.4193548,32.25806452,-161.2903226,-677.4193548,548.3870968,483.8709677,419.3548387,612.9032258
951,78.03225806,103.7096774,52.35483871,0.967741935,8.387096774,-225.8064516,548.3870968,-870.9677419,870.9677419,-483.8709677,419.3548387,677.4193548,-677.4193548
952,167.9032258,65.19354839,7.419354839,9.677419355,2.258064516,-354.8387097,290.3225806,-225.8064516,-548.3870968,-806.4516129,-354.8387097,-32.25806452,-870.9677419
953,33.09677419,148.6451613,180.7419355,1.935483871,7.096774194,-935.483871,96.77419355,-225.8064516,-161.2903226,290.3225806,-741.9354839,-806.4516129,96.77419355
954,180.7419355,90.87096774,187.1612903,0.64516129,8.064516129,-806.4516129,483.8709677,-612.9032258,-870.9677419,935.483871,-548.3870968,-354.8387097,225.8064516
955,122.9677419,135.8064516,78.03225806,9.35483871,8.709677419,806.4516129,935.483871,548.3870968,-32.25806452,806.4516129,96.77419355,870.9677419,-419.3548387
956,78.03225806,78.03225806,103.7096774,9.032258065,4.838709677,483.8709677,-741.9354839,-419.3548387,-806.4516129,677.4193548,483.8709677,-96.77419355,870.9677419
957,167.9032258,142.2258065,129.3870968,3.548387097,9.032258065,677.4193548,-483.8709677,-935.483871,225.8064516,-935.483871,354.8387097,225.8064516,548.3870968
958,97.29032258,65.19354839,78.03225806,3.225806452,3.225806452,612.9032258,-935.483871,161.2903226,-741.9354839,-483.8709677,161.2903226,-935.483871,96.77419355
959,193.5806452,20.25806452,39.51612903,1.612903226,4.516129032,-419.3548387,161.2903226,-870.9677419,161.2903226,870.9677419,806.4516129,-548.3870968,-419.3548387
960,97.29032258,187.1612903,52.35483871,7.741935484,7.096774194,806.4516129,-548.3870968,-32.25806452,-612.9032258,-870.9677419,32.25806452,419.3548387,354.8387097
961,148.6451613,167.9032258,116.5483871,1.935483871,3.225806452,225.8064516,290.3225806,-806.4516129,677.4193548,32.25806452,32.25806452,-225.8064516,225.8064516
962,129.3870968,7.419354839,180.7419355,2.903225806,1.290322581,483.8709677,161.2903226,612.9032258,-419.3548387,-548.3870968,-870.9677419,354.8387097,612.9032258
963,65.19354839,193.5806452,103.7096774,8.064516129,3.548387097,-548.3870968,-32.25806452,-483.8709677,483.8709677,-612.9032258,-935.483871,-806.4516129,-161.2903226
964,110.1290323,129.3870968,33.09677419,1.290322581,2.258064516,-806.4516129,806.4516129,806.4516129,-32.25806452,677.4193548,-677.4193548,-225.8064516,-290.3225806
965,180.7419355,148.6451613,193.5806452,6.129032258,7.419354839,612.9032258,-806.4516129,677.4193548,677.4193548,-161.2903226,612.9032258,161.2903226,-419.3548387
966,116.5483871,122.9677419,174.3225806,9.35483871,0.322580645,677.4193548,-419.3548387,290.3225806,-677.4193548,-96.77419355,-935.483871,-612.9032258,870.9677419
967,122.9677419,187.1612903,20.25806452,7.096774194,6.129032258,741.9354839,-935.483871,-677.4193548,677.4193548,548.3870968,-806.4516129,-741.9354839,32.25806452
968,52.35483871,103.7096774,193.5806452,5.483870968,6.774193548,-32.25806452,-354.8387097,-354.8387097,354.8387097,483.8709677,-32.25806452,806.4516129,-290.3225806
969,148.6451613,26.67741935,148.6451613,2.903225806,4.193548387,-354.8387097,-612.9032258,32.25806452,-225.8064516,-612.9032258,483.8709677,677.4193548,-96.77419355
970,33.09677419,174.3225806,161.483871,6.129032258,9.35483871,-96.77419355,161.2903226,-741.9354839,-96.77419355,-419.3548387,-935.483871,-483.8709677,741.9354839
971,26.67741935,142.2258065,71.61290323,7.741935484,5.161290323,-677.4193548,612.9032258,677.4193548,870.9677419,-806.4516129,-806.4516129,-225.8064516,935.483871
972,167.9032258,110.1290323,161.483871,8.387096774,3.870967742,483.8709677,-548.3870968,96.77419355,548.3870968,96.77419355,741.9354839,-935.483871,419.3548387
973,20.25806452,78.03225806,122.9677419,2.580645161,2.258064516,290.3225806,-354.8387097,-806.4516129,96.77419355,290.3225806,935.483871,870.9677419,-161.2903226
974,52.35483871,161.483871,180.7419355,9.677419355,4.516129032,-483.8709677,-741.9354839,96.77419355,-935.483871,225.8064516,-290.3225806,612.9032258,806.4516129
975,33.09677419,122.9677419,110.1290323,6.774193548,5.483870968,-354.8387097,870.9677419,-483.8709677,354.8387097,-161.2903226,806.4516129,548.3870968,-677.4193548
976,65.19354839,65.19354839,193.5806452,8.709677419,5.806451613,-870.9677419,354.8387097,741.9354839,935.483871,96.77419355,-548.3870968,290.3225806,-32.25806452
977,135.8064516,193.5806452,26.67741935,2.258064516,7.419354839,-32.25806452,419.3548387,290.3225806,-806.4516129,806.4516129,806.4516129,-935.483871,741.9354839
978,122.9677419,90.87096774,122.9677419,3.548387097,9.677419355,-419.3548387,548.3870968,225.8064516,483.8709677,96.77419355,-677.4193548,-96.77419355,-612.9032258
979,103.7096774,103.7096774,13.83870968,4.838709677,1.290322581,96.77419355,-161.2903226,548.3870968,-612.9032258,-225.8064516,806.4516129,-161.2903226,161.2903226
980,97.29032258,155.0645161,155.0645161,3.548387097,8.064516129,-741.9354839,-741.9354839,-548.3870968,-161.2903226,741.9354839,-419.3548387,161.2903226,-32.25806452
981,52.35483871,33.09677419,58.77419355,0.64516129,3.870967742,419.3548387,-935.483871,225.8064516,-548.3870968,-290.3225806,419.3548387,741.9354839,548.3870968
982,161.483871,174.3225806,193.5806452,2.580645161,4.516129032,161.2903226,-225.8064516,-483.8709677,-483.8709677,-935.483871,677.4193548,-290.3225806,32.25806452
983,161.483871,90.87096774,7.419354839,9.35483871,5.806451613,-548.3870968,677.4193548,-96.77419355,-354.8387097,354.8387097,-870.9677419,741.9354839,741.9354839
984,65.19354839,13.83870968,161.483871,1.935483871,9.677419355,612.9032258,419.3548387,-354.8387097,96.77419355,612.9032258,-354.8387097,-677.4193548,483.8709677
985,110.1290323,90.87096774,180.7419355,6.774193548,8.387096774,-32.25806452,-483.8709677,-419.3548387,612.9032258,-806.4516129,161.2903226,483.8709677,-161.2903226
986,20.25806452,148.6451613,84.4516129,5.161290323,9.677419355,-677.4193548,161.2903226,-32.25806452,-483.8709677,806.4516129,-32.25806452,32.25806452,225.8064516
987,71.61290323,71.61290323,142.2258065,3.225806452,2.580645161,32.25806452,935.483871,-612.9032258,-548.3870968,-612.9032258,-612.9032258,548.3870968,-935.483871
988,7.419354839,97.29032258,33.09677419,8.064516129,8.709677419,483.8709677,483.8709677,935.483871,-96.77419355,-677.4193548,290.3225806,612.9032258,96.77419355
989,116.5483871,26.67741935,161.483871,0.967741935,1.612903226,806.4516129,741.9354839,-290.3225806,-870.9677419,-161.2903226,548.3870968,-32.25806452,612.9032258
990,180.7419355,187.1612903,110.1290323,1.290322581,3.870967742,-225.8064516,290.3225806,-419.3548387,-677.4193548,-741.9354839,-741.9354839,935.483871,741.9354839
991,155.0645161,33.09677419,103.7096774,2.580645161,2.580645161,935.483871,96.77419355,548.3870968,-290.3225806,548.3870968,-548.3870968,-935.483871,-677.4193548
992,180.7419355,52.35483871,20.25806452,6.774193548,0.967741935,161.2903226,-354.8387097,806.4516129,-741.9354839,-419.3548387,-419.3548387,-806.4516129,-96.77419355
993,26.67741935,58.77419355,116.5483871,2.580645161,3.548387097,-161.2903226,-96.77419355,-677.4193548,225.8064516,677.4193548,290.3225806,483.8709677,-483.8709677
994,45.93548387,122.9677419,33.09677419,0.322580645,1.935483871,-225.8064516,-161.2903226,-32.25806452,612.9032258,-419.3548387,612.9032258,290.3225806,32.25806452
995,84.4516129,135.8064516,103.7096774,7.096774194,0.322580645,419.3548387,-290.3225806,-290.3225806,870.9677419,96.77419355,870.9677419,-161.2903226,-806.4516129
996,135.8064516,187.1612903,90.87096774,8.709677419,6.774193548,225.8064516,612.9032258,612.9032258,-225.8064516,-161.2903226,-677.4193548,-483.8709677,-741.9354839
997,52.35483871,135.8064516,167.9032258,4.516129032,5.161290323,-548.3870968,806.4516129,-870.9677419,-419.3548387,-741.9354839,-548.3870968,483.8709677,354.8387097
998,33.09677419,58.77419355,84.4516129,9.677419355,7.741935484,548.3870968,677.4193548,870.9677419,612.9032258,-548.3870968,935.483871,677.4193548,290.3225806
999,97.29032258,174.3225806,45.93548387,4.838709677,2.580645161,-612.9032258,-612.9032258,870.9677419,-806.4516129,419.3548387,548.3870968,-741.9354839,-290.3225806
1000,7.419354839,39.51612903,187.1612903,6.451612903,6.774193548,96.77419355,-483.8709677,225.8064516,290.3225806,-483.8709677,-96.77419355,354.8387097,-870.9677419
1001,110.1290323,58.77419355,148.6451613,7.741935484,0.64516129,-419.3548387,870.9677419,-225.8064516,290.3225806,-96.77419355,-225.8064516,870.9677419,548.3870968
1002,39.51612903,148.6451613,135.8064516,4.838709677,3.870967742,-32.25806452,354.8387097,-870.9677419,-225.8064516,548.3870968,32.25806452,-354.8387097,870.9677419
1003,110.1290323,39.51612903,58.77419355,5.806451613,5.806451613,806.4516129,-32.25806452,-741.9354839,806.4516129,-354.8387097,-419.3548387,-96.77419355,225.8064516
1004,148.6451613,155.0645161,39.51612903,0.322580645,6.129032258,677.4193548,-548.3870968,-483.8709677,32.25806452,-548.3870968,-225.8064516,-419.3548387,677.4193548
1005,180.7419355,45.93548387,161.483871,4.193548387,7.096774194,-870.9677419,-161.2903226,-677.4193548,-548.3870968,225.8064516,483.8709677,870.9677419,-677.4193548
1006,71.61290323,20.25806452,90.87096774,6.129032258,9.032258065,-612.9032258,-935.483871,419.3548387,612.9032258,96.77419355,-161.2903226,-290.3225806,-96.77419355
1007,142.2258065,129.3870968,161.483871,5.161290323,8.387096774,290.3225806,32.25806452,161.2903226,741.9354839,-935.483871,-870.9677419,-612.9032258,354.8387097
1008,84.4516129,155.0645161,122.9677419,5.806451613,5.161290323,354.8387097,-677.4193548,806.4516129,-548.3870968,354.8387097,96.77419355,-677.4193548,32.25806452
